race_id,Horse Name,first_start,num_horses,Num,Age,Gender,Barrier,race_distance,Career ROI,Best Fixed Odds,Dry Track Strike Rate,Wet Track Strike Rate,Average Prize Money,Career Place Strike Rate,Weight,Career Strike Rate,This Condition Strike Rate,This Condition Place Strike Rate,Jockey Last 100 Avg Horse Earnings,Jockey Last 100 Strike Rate,Jockey Last 100 Place Strike Rate,Trainer Last 100 Avg Horse Earnings,Trainer Last 100 Strike Rate,Trainer Last 100 Place Strike Rate,Last Start Margin,Finish Result (Updates after race),win_label,place_label
805500,Knight Star,0,9,7,7,G,5,2100.0,-29,9.5,0.9639446488725404,-1.0,-0.5908436160736141,-0.2475170394071153,-0.5384615384615401,-0.5697281811238528,-1.0,-0.6497979419586755,-0.8622220288089124,0.0769230769230771,0.26315789473684204,-0.9413532318241404,-0.625,-0.4545454545454546,-0.7656804733727811,7.359999999999957,0,0
805500,Go Benny,0,9,5,6,G,3,2100.0,-66,5.0,-0.7590040457722653,-0.14909319965423906,-0.1465924326373269,0.09412303082450446,0.07692307692307665,-1.0000000000000002,-0.24788891558848825,1.0000000000000002,-0.2618477740545715,0.6923076923076921,0.5789473684210527,0.04333971967328809,0.5,1.0,1.0,35.859999999999964,0,0
800493,Arcadia Queen,0,9,7,3,F,9,1300.0,28,1.85,0.9999999999999998,-0.9688378704578979,0.4821174825160488,0.37962732220694817,-1.0,0.9999999999999998,0.9999999999999998,0.3701282741448007,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0.0,1,1
800493,Platoon,0,9,10,3,G,7,1300.0,-74,4.2,-0.4375553351962712,-0.9688378704578979,0.9999999999999998,1.0000000000000002,-1.0,-0.4375552667983016,-0.4375553351962712,1.0,-0.7342926891943979,-0.75,-0.7142857142857144,-0.5623725851859042,-0.7,-0.09090909090909084,-1.0,1.0000000000001137,0,1
800493,Watch Me Ney Ney,0,9,3,4,G,3,1300.0,55,8.6,0.1884360565931198,-0.9688378704578979,-0.5097316491076941,0.36179296873304345,1.0,0.1884360952068167,0.1884360565931198,0.3520208438787191,-0.4883720930232558,-0.6666666666666667,-0.7714285714285716,-0.29948548684593723,0.10000000000000007,-0.5757575757575757,-1.0,1.7500000000001137,0,1
800493,Skinnen Tins,0,9,11,4,M,8,1300.0,41,53.0,-0.012374975326567395,-0.9930465523130928,-0.5225150580266911,0.6662023899316913,-1.0,-0.20770686385291606,-0.012374975326567395,0.7330068638141541,-0.6196839265064885,-0.5833333333333334,-0.37142857142857133,-0.9456363459858266,-0.7999999999999999,-0.696969696969697,-0.8297872340425532,4.000000000000114,0,0
800493,Kimbo's Girl,0,9,4,5,M,5,1300.0,29,34.0,-0.279154994993735,-0.9930465523130928,-0.36268460232108535,0.6169754476110703,0.6666666666666643,-0.3390270041507758,-0.279154994993735,0.6346211510414572,-0.8905306437106515,-1.0,-1.0,-0.14260751383360826,0.0,0.03030303030303028,1.0,4.249999999999972,0,0
800493,Jaspara,0,9,5,7,G,4,1300.0,-37,63.0,-0.4714595526798376,1.0000000000000002,-0.5905588285620378,0.2830382998797858,0.3333333333333286,-0.4782000591899529,-0.4714595526798376,0.3534200242008856,0.01169214955672615,-0.16666666666666674,-0.5428571428571429,-0.8994272400737792,-0.5,-0.5151515151515151,-0.4893617021276596,4.999999999999972,0,0
800493,Recharger,0,9,2,6,G,1,1300.0,-8,8.5,-0.008752196576627402,-1.0,-0.6495074037367987,0.1456238114146302,1.0,-0.24465920295053176,-0.008752196576627402,-0.033286397263649015,-1.0,-0.5833333333333334,-1.0,-0.9695175225706242,-0.6,-0.696969696969697,-0.7446808510638299,5.25,0,0
800493,Come On Board,0,9,6,7,G,6,1300.0,3,83.0,-0.603495565482042,0.6042162010329979,-0.7011448470442199,0.058483789251031926,0.0,-0.6034954888943712,-0.603495565482042,0.147081851480664,-0.5053321341385071,0.0,0.2571428571428571,-0.8947674983011358,-0.6,-0.8787878787878789,-0.14893617021276595,7.5,0,0
800493,Bill's O'reilly,0,9,8,5,M,2,1300.0,-100,301.0,-1.0,-0.9970354912873,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9948605936014392,-0.75,-0.6000000000000001,-1.0,-1.0,-1.0,0.1914893617021276,7.9999999999999725,0,0
817845,Zalmona,0,7,5,5,G,7,1300.0,4,2.55,-0.06476638520183453,-0.14122920141615702,0.36737408502399616,1.0,-0.5294117647058822,-0.20547945375299687,0.029742274362476676,0.4344299344694247,0.5480254777070062,1.0,1.0,0.04801762114537445,-0.2727272727272725,0.6999999999999997,-0.375,0.0,1,1
817845,Ascendance,0,7,3,6,G,4,1300.0,69,9.0,0.2814023816193867,0.1043505707678356,0.8202332644316792,-0.8157058582074046,0.17647058823529527,0.1746575322676187,0.2882108384344719,-0.5487884885571046,0.5026751592356686,0.052631578947368585,0.040000000000000036,-0.3872246696035242,-0.09090909090909084,0.3000000000000003,-1.0,2.1000000000000085,0,1
817845,Tildy Lad,0,7,1,8,G,2,1300.0,137,9.5,0.9999999999999996,0.5449222766407136,1.0,-0.7149341800907072,1.0,1.0,0.7148979804655871,-1.0,-0.4914649681528663,-0.26315789473684204,-0.52,-0.560352422907489,-0.2727272727272725,-0.5,-1.0,2.800000000000012,0,0
817845,Irish Mint,0,7,4,5,G,1,1300.0,7,3.6,0.2814023816193867,1.0000000000000002,0.9433923498177106,0.8701747298897624,-0.5294117647058822,0.7728297129709379,1.0000000000000002,0.3405753308259798,0.9999999999999996,1.0,0.8399999999999999,1.0,1.0000000000000004,1.0000000000000004,-0.8125,3.4000000000000203,0,0
817845,Cashed,0,7,2,7,G,3,1300.0,1,8.0,-1.0000000000000002,-0.26376327805683364,0.7991967319591993,-0.2927825676919253,0.7647058823529421,-0.8276255707728453,-0.1864167920072357,0.6072663982583757,0.11643312101910808,-0.26315789473684204,-0.8399999999999999,-0.5621145374449339,-0.9999999999999998,0.20000000000000015,-0.1875,3.499999999999972,0,0
817845,Ready Sunshine,0,7,6,7,G,5,1300.0,-22,18.0,-0.9452054782433392,-0.6041352473489432,-0.6106334509482478,-1.0,-0.8823529411764692,-1.0,-0.5711847755283113,-0.9971466053716702,0.2438216560509552,-0.26315789473684204,-0.6000000000000001,-0.5621145374449339,-0.9999999999999998,0.20000000000000015,0.4375,4.699999999999988,0,0
817845,Knotted,0,7,7,6,G,6,1300.0,-24,71.0,-0.6338877238155733,-1.0,-1.0,-0.8583765346721468,-1.0,-0.8573066002383191,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-0.6363636363636359,-1.0,1.0,11.800000000000011,0,0
858808,Dam Ready,0,9,3,5,G,1,1000.0,76,4.4,-0.4499814384870755,-1.0,-0.5841273513723813,-0.5906525212336,0.6666666666666679,-0.7662449308438305,-0.4499814384870755,-0.14133703862939062,-0.14152549968629555,0.4545454545454546,1.0,-0.6433689333513585,-0.3358778625954295,-1.0,-1.0,0.0,1,1
858808,River Dance,0,9,5,6,G,2,1000.0,20,8.0,-0.1959393246020089,-0.3768969350369582,-0.5770984127874537,0.10081561828943797,0.5,-0.3718030940078281,-0.1959393246020089,0.38664803518924784,-0.401989782199516,0.0,-0.26315789473684204,-1.0,-0.7175572519084092,0.3684210526315792,-0.7674418604651163,0.4899999999999807,0,1
858808,Dutch Spy,0,9,10,6,R,3,1000.0,21,26.0,-0.4303944660363167,-0.3768969350369582,-1.0,-0.21575771723370551,-1.0,-0.6297078637795337,-0.4303944660363167,0.1619486140926336,-1.0,-1.0,-0.9473684210526314,-0.4254427470596185,0.2366412213740401,0.15789473684210487,-0.3953488372093024,0.4999999999999716,0,1
858808,Electric Light,0,9,6,4,M,5,1000.0,87,3.25,0.9999999999999998,0.7422149880402937,1.0,1.0,0.16666666666666785,1.0,0.9999999999999998,1.0,1.0,1.0,0.7894736842105265,-0.18237123158037027,0.4274809160305302,-0.4736842105263159,-1.0,1.7500000000000284,0,0
858808,Seeker,0,9,8,7,G,7,1000.0,66,9.5,-0.5910176964216141,-0.3768969350369582,-0.835781219741792,-0.4460652657904241,-0.1666666666666643,-0.8278571834139741,-0.5910176964216141,-0.10627890782375936,-0.7366675629649546,-0.36363636363636376,-0.05263157894736814,0.0022982290117616877,0.4274809160305302,0.9999999999999996,-0.8604651162790697,3.979999999999961,0,0
858808,Saracino,0,9,1,5,G,6,1000.0,31,6.5,-1.0,0.12852924475600536,-0.047379393302727564,-1.0,1.0,-1.0,-1.0,-1.0,-0.2666487407009053,0.0,0.0,1.0,1.0,0.5789473684210527,-0.11627906976744184,5.120000000000033,0,0
858808,Epic Grey,0,9,7,4,G,8,1000.0,-39,9.1,-0.37894514314859584,-0.3768969350369582,0.2716705188160864,0.2814281347137757,-0.1666666666666643,-0.5780250377193418,-0.37894514314859584,0.5987944333995268,-0.6916733889038271,0.09090909090909084,-0.26315789473684204,0.3654184128700826,0.8091603053435099,0.4736842105263155,-0.7674418604651163,6.309999999999974,0,0
858808,Socially Unique,0,9,4,7,G,4,1000.0,58,261.0,-0.34904622373779426,1.0,-0.3934966124664556,-0.4102576712653836,0.6666666666666679,-0.3269094295900632,-0.34904622373779426,-0.19365910410615927,-0.9845836694451912,-0.8181818181818183,-0.9999999999999998,-0.5884818169528129,-1.0,-0.5147368421052589,0.34883720930232553,8.349999999999994,0,0
858808,I Am Incredible,0,9,9,5,G,9,1000.0,1,151.0,-0.8102049124657457,-0.008908081536960655,-0.9401488840364738,-0.6904801198404871,-0.6666666666666643,-0.9198111484377436,-0.8102049124657457,-0.4467677504177514,-0.9716769740969792,-0.36363636363636376,-0.6315789473684208,-0.7650398810328509,-0.3358778625954295,-0.8947368421052633,1.0,8.620000000000005,0,0
827774,Robe de Fete,0,6,5,3,C,1,1300.0,266,12.0,0.6049398829881387,-1.0,-0.6165987096991745,-0.27863919700106865,0.3333333333333286,0.4809614452237629,0.6049398829881387,-0.19744118243234787,-0.99596109462578,-0.24399999999999974,0.9999999999999996,-0.5011893870082345,-0.33333333333333304,1.0,-0.6507936507936508,0.0,1,1
827774,Hawkshot,0,6,2,3,G,2,1300.0,-27,1.9,0.9999999999999998,-0.9965782793114708,0.9999999999999998,1.0,1.0,0.31252997476303035,0.9999999999999998,1.0000000000000002,1.0,0.20000000000000015,0.6338298894762171,0.3189387008234217,-0.833333333333333,-0.4285714285714288,-1.0,0.3999999999999773,0,1
827774,Jarmanagic,0,6,11,3,G,4,1300.0,-47,23.0,-1.0,-0.9965782793114708,-0.6464455186097404,-0.27863919700106865,-1.0,-1.0,-1.0,-0.33737114218584274,-0.06091328717441469,1.0,0.2493993272465187,0.582067703568161,0.3333333333333335,0.7142857142857144,0.4920634920634921,1.1499999999999773,0,0
827774,Another Bit,0,6,9,3,G,5,1300.0,-19,13.0,-1.0,1.0000000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5378338278931749,-1.0,-1.0,-1.0,-0.9999999999999998,-1.0,1.0,2.6499999999999773,0,0
827774,Magnossiva,0,6,4,3,G,3,1300.0,75,16.0,-0.9970424063226964,-0.9965782793114708,-0.3265399525876529,1.0,0.3333333333333286,0.31252997476303035,-0.9970424063226964,0.28988550236598365,-0.7006264424662051,-1.0,-0.9038923594425756,-0.5011893870082345,-0.33333333333333304,1.0,-0.4126984126984128,3.3999999999999773,0,0
827774,No More Bids,0,6,8,3,G,6,1300.0,7,26.0,-0.9867454360117536,-0.9965782793114708,-0.7075303101873625,-0.02444518347249636,-0.3333333333333428,1.0,-0.9867454360117536,-0.9867474228437167,-1.0,-0.20000000000000015,0.8260451705910659,1.0,1.0,1.0,0.3968253968253968,3.80000000000004,0,0
800491,Showcase,0,6,7,4,M,1,1500.0,-17,6.5,-0.8766380228694941,0.7231081461072306,-0.10333999956284368,-0.049566580198884935,-1.0,-0.4679319757651064,-0.8766380228694941,-0.3429310366405778,1.0,1.0,1.0,0.059003988137846124,0.7333333333333334,0.6129032258064515,1.0,0.0,1,1
800491,Jingtang,0,6,6,6,G,5,1500.0,-45,7.0,-0.87568295802819,-1.0,-0.8527412623822674,-0.4792631898793665,-0.1999999999999993,-0.8473424113457595,-0.87568295802819,-0.4305150291228816,-0.6196839265064885,-0.5833333333333334,-0.37142857142857133,0.9999999999999996,1.0,1.0,-0.5652173913043479,0.45000000000001705,0,1
800491,Misty Metal,0,6,2,4,M,4,1500.0,153,4.0,1.0000000000000004,1.0,1.0,1.0,0.8000000000000007,0.9999999999999998,1.0000000000000004,0.4005461407762394,-0.8905306437106515,-1.0,-1.0,0.04816443399120551,0.3333333333333335,0.5483870967741935,-1.0,0.5000000000000142,0,0
800491,Pretentious Chant,0,6,3,6,G,6,1500.0,-30,15.2,-1.0,-0.5771012531935623,-0.6606316038341064,-1.0,0.3999999999999986,-1.0,-1.0,-0.9999999999999998,-0.5053321341385071,0.0,0.2571428571428571,-1.0,-0.9999999999999998,-1.0,-0.7391304347826086,0.75,0,0
800491,How to Fly,0,6,5,4,M,2,1500.0,-27,3.9,0.18036149585315275,-1.0,0.5627148653931084,0.8827199216412192,0.0,-0.0385112193041468,0.18036149585315275,1.0000000000000004,-0.3177438005910318,-0.4166666666666667,-0.3142857142857145,0.059003988137846124,0.7333333333333334,0.6129032258064515,-0.3043478260869565,1.7499999999999858,0,0
800491,Night Voyage,0,6,1,6,G,3,1500.0,125,5.5,-0.9164145681846694,0.02252252171840885,-1.0,-0.13911686102871945,1.0,-0.7060277971879492,-0.9164145681846694,-0.3409045533517365,-1.0,-0.5833333333333334,-1.0,-0.8979445751099295,-0.4666666666666664,-0.6129032258064515,0.13043478260869554,2.25,0,0
837598,Le Juge,0,12,3,7,G,6,1865.0,-82,2.9,-0.9195236680742392,-0.9996909898500991,0.3977127088785735,-0.4555773845761593,1.000000000000007,-0.4326782668680225,-0.956695025971096,-0.5610894715056702,1.0,0.5,1.0,0.9999999999999998,0.4444444444444444,0.891569295907779,-0.8,0.0,1,1
837598,Saxton Rock,0,12,7,4,G,5,1865.0,-48,3.4,0.07847466037749262,-0.42832658404859214,1.0000000000000004,-0.03913872814234631,1.000000000000007,-0.13794458267641566,0.0606294268021772,0.06069523700950041,-1.0,-0.4166666666666667,-0.23076923076923084,-0.6261947817101524,0.9999999999999998,0.6747078877233366,-0.2285714285714285,0.75,0,1
837598,Red Phantom,0,12,5,4,G,8,1865.0,-38,13.2,0.5222436695161385,-0.9993753797572266,-0.4306798511321821,-0.19240473577881326,1.000000000000007,0.08778250187713166,0.5129919724189516,0.08707284349600486,0.9220571428571428,1.0,0.9230769230769228,-0.1878928786704556,0.2222222222222221,0.3494157754466736,-0.8857142857142857,3.2500000000000284,0,1
837598,Kopella,0,12,14,4,M,2,1865.0,-4,14.0,-0.057721405265146686,-0.9974599570400472,-0.3172643152596773,0.1613497789377134,-0.9999999999999964,-0.19849033539934546,-0.07820406018844972,0.2288253864765648,-0.14445714285714306,-0.33333333333333337,-0.3846153846153846,-0.24954792043399646,0.6666666666666667,0.9999999999999998,-1.0,3.4499999999999313,0,0
837598,Pierre Bizel,0,12,12,3,G,12,1865.0,-39,8.0,1.0,-0.9896925349008484,-0.17685229638697808,1.0,-0.7142857142857082,1.0000000000000002,1.0,1.0,-0.4717714285714287,-0.16666666666666674,-0.30769230769230793,-0.8459485059846723,-0.7777777777777779,0.24098507135445235,-0.2857142857142858,4.949999999999932,0,0
837598,Volomite,0,12,8,5,G,7,1865.0,39,32.0,-0.20845896051959256,-0.9993753797572266,-0.7320701915891523,-0.8415267452615829,1.000000000000007,-0.3509022003902145,-0.23186063108623034,-0.5082990356913759,-0.6406857142857145,-0.08333333333333348,-0.23076923076923084,-0.8474984930681101,0.13555555555555301,0.6367571412910558,-1.0,5.150000000000006,0,0
837598,Wake Up Victa,0,12,10,5,G,11,1865.0,-67,43.0,-0.27275651816281354,-1.0,-0.8322055793337924,-0.6100373527554417,0.1428571428571459,-0.7606345268824122,-0.29740330363311274,0.2291352624652141,-0.4461714285714287,-1.0,-0.5384615384615383,-0.9560836993025058,-0.7777777777777779,-0.3011684491066531,-1.0,5.35000000000008,0,0
837598,Gun Bolt,0,12,2,4,G,10,1865.0,52,8.5,-0.4387272948070007,1.0000000000000004,-0.34802058739998665,-0.3016890998656636,1.000000000000007,0.5501210666850289,-0.4665880855233251,-0.2367817194402273,0.5942857142857143,-0.33333333333333337,-1.0,-0.733574442435202,0.5555555555555556,0.5120618315850052,-0.02857142857142869,7.850000000000023,0,0
837598,Get Outa Utah,0,12,9,6,G,4,1865.0,-84,161.0,-1.0,-0.999983386428846,-1.0,-0.6702165466948764,0.1428571428571459,-1.0,-1.0,-0.2623302678252573,-0.7853714285714287,-0.5,0.0,-1.0,-1.0,-0.19273774501443186,0.05714285714285716,9.599999999999966,0,0
837598,Little Drummer Boy,0,12,11,4,G,1,1865.0,-83,161.0,-0.8120045024291562,-0.9999255456746394,-0.8814113800477906,-1.0,-0.7142857142857082,-0.9676310125694448,-0.8470937638906124,-1.0,-0.8107428571428573,-0.5833333333333334,0.3846153846153846,-0.971841901317489,-0.22222222222222232,-0.2469530970605425,-1.0,9.800000000000123,0,0
837598,Salt Flat,0,12,6,6,G,3,1865.0,-39,301.0,-0.7041897378430493,-0.15341327388762882,-0.8093245254254702,-0.9530588350351032,1.000000000000007,-0.4693071420229134,-0.737191178629173,-0.9120987239287957,-0.856457142857143,0.16666666666666652,0.15384615384615374,-0.9756292840594708,-0.32111046543263866,-1.0,1.0,10.799999999999983,0,0
837598,Nossuh,0,12,4,6,G,9,1865.0,31,301.0,-0.5015616996226371,-0.6561802248551076,-0.8737851389984967,-0.5907799908717604,1.000000000000007,-0.6166744966481809,-0.5306392714542376,-0.31322890586830604,-0.5771428571428574,-0.4166666666666667,0.07692307692307665,-0.9568586928442264,-0.8888888888888891,0.186769719308342,-0.4285714285714286,11.549999999999983,0,0
852314,Cristal Eyes,0,9,8,3,F,3,1200.0,-27,4.2,-0.04037403430255515,-0.9920991181143584,0.7354926269336994,0.13146821750607884,-0.5,-0.004064870150234601,-0.04037403430255515,0.1894145772961613,1.0,0.26315789473684204,-0.2352941176470589,0.06880446148483799,0.11111111111111116,-0.23076923076923084,-1.0,0.0,1,1
852314,Mossbelle,0,9,5,5,M,7,1200.0,13,13.0,-1.0,0.16067611499456635,-0.05316510824989162,0.4855086758489451,0.25,-0.6842914238844781,-1.0,1.0,-1.0,-1.0,-1.0,-0.6414081561519693,-0.33333333333333304,-0.07692307692307665,1.0,0.2999999999999829,0,1
852314,Pop Queen,0,9,11,6,M,9,1200.0,-26,61.0,-0.3033393052635289,-1.0,-0.5757469534899848,-0.13413866223247914,-0.5,-1.0,-0.3033393052635289,0.04365673650858515,-0.4356641281772327,0.5789473684210527,1.0,-0.9694667131404672,-0.33333333333333304,0.23076923076923084,1.0,1.049999999999983,0,1
852314,Regina Margherita,0,9,12,4,M,4,1200.0,-62,13.0,-0.9002176274107186,-0.06855079562293097,-1.0,-0.5159441204391637,-1.0,-0.9229578194402336,-0.9002176274107186,-0.9999999999999998,-0.438037780634952,-0.052631578947368585,-0.3529411764705883,-0.7356570233530847,0.3333333333333335,1.0,-1.0,1.3500000000000512,0,0
852314,Cath's Village,0,9,6,4,M,1,1200.0,118,15.0,-0.4863418086705152,-0.2307163316633194,-0.12442083411783145,0.7399980303622544,0.0,-0.2422269333863305,-0.4863418086705152,0.26462842187627666,-0.7622391454851152,-0.4736842105263158,-0.2941176470588236,-0.8562565353781805,0.3333333333333335,-0.6923076923076925,-1.0,2.100000000000051,0,0
852314,Touch a Cloud,0,9,10,4,M,2,1200.0,325,6.0,-0.4863418086705152,1.0000000000000002,0.7102196669041434,-0.3254219987781566,-0.5,0.3126846068395435,-0.4863418086705152,-0.7192506378547066,-0.469488675699733,-0.5789473684210527,-0.4705882352941178,-0.28713837574067624,0.7777777777777777,1.0,-1.0,2.600000000000108,0,0
852314,Private Lounge,0,9,1,5,M,5,1200.0,134,4.6,1.0000000000000002,-0.9960913007157901,1.0000000000000004,1.0000000000000004,1.0,1.0,1.0000000000000002,0.6438543996787232,-0.3804767085352585,-0.26315789473684204,-0.5294117647058825,-1.0,-0.11111111111111116,0.6923076923076925,0.5702479338842976,2.8000000000000966,0,0
852314,Northern River,0,9,9,4,M,8,1200.0,31,5.5,-0.4574698800263611,-0.9999104067997429,-0.5350525229351581,-0.27988684782244144,-0.5,-0.8315218677649736,-0.4574698800263611,0.3531659300357788,0.6265453466521609,1.0,1.0,1.0,-1.0,-1.0,-0.42148760330578505,3.800000000000125,0,0
