race_id,Horse Name,first_start,num_horses,Num,Age,Gender,Barrier,race_distance,Career ROI,Best Fixed Odds,Dry Track Strike Rate,Wet Track Strike Rate,Average Prize Money,Career Place Strike Rate,Weight,Career Strike Rate,This Condition Strike Rate,This Condition Place Strike Rate,Jockey Last 100 Avg Horse Earnings,Jockey Last 100 Strike Rate,Jockey Last 100 Place Strike Rate,Trainer Last 100 Avg Horse Earnings,Trainer Last 100 Strike Rate,Trainer Last 100 Place Strike Rate,Last Start Margin,Finish Result (Updates after race),win_label,place_label
861371,Princess Jenni,0,14,13,3,F,14,1600.0,-47,14.2,0.2885888451187115,-0.9976875037420188,-0.6641013216447109,0.08695201764142224,-1.0,0.00021727859934528304,0.2885888451187115,-0.14033196227277134,0.8916141660040369,0.625,0.7272727272727275,-0.9666247493457498,-0.7142857142857144,-0.3684210526315792,0.7894736842105261,0.0,1,1
861371,Angelic Ruler,0,14,3,3,F,11,1600.0,37,4.4,0.7020989245764429,-0.2236178789612322,0.9999999999999998,0.9206808462749652,0.3333333333333286,0.5523180909604672,0.7020989245764429,0.985746037100732,0.4610067894060799,0.125,1.0,-0.7169561227611052,1.0,0.7894736842105257,-0.8315789473684211,0.19999999999990334,0,1
861371,Arctic Shock,0,14,11,3,F,6,1600.0,-7,21.0,-0.0001499925003749514,-0.9976875037420188,-0.6446430064769426,1.0,-1.0,-0.19733517648612173,-0.0001499925003749514,1.0000000000000002,0.622117560707077,1.0,0.8181818181818183,-0.9168677565170104,0.14285714285714235,0.4736842105263159,-1.0,0.2999999999999829,0,1
861371,Mirette,0,14,6,3,F,13,1600.0,-37,7.0,0.6828657605219293,-0.9996728657886784,-0.4596740006753516,0.2931897482156043,-1.0,0.1367738319308638,0.6828657605219293,0.4957037500065025,-0.5017432258853752,-0.125,0.36363636363636376,-0.9721986201271112,-1.0,0.1578947368421053,-1.0,0.8000000000000398,0,0
861371,Etana,0,14,8,3,F,7,1600.0,94,8.5,0.6048714342857477,0.3380292731905583,-0.581743593019264,0.07780369666356446,-1.0,0.9885139203152904,0.6048714342857477,0.06968679011686874,-0.6520888127714233,0.625,0.4545454545454546,-0.8231315637426502,-1.0,-1.0,0.09473684210526324,2.0500000000000966,0,0
861371,Futooh,0,14,1,3,F,4,1600.0,12,21.0,-0.3796390238778534,-0.9990140983849236,-0.1624423385010586,-0.828388093627076,1.0,-0.4745939077224586,-0.3796390238778534,-0.37988606290791616,-0.42369563887699546,-0.375,0.7272727272727275,0.14760561465520186,-0.7142857142857144,0.2631578947368416,0.4105263157894736,3.05000000000004,0,0
861371,Parlay Princess,0,14,15,3,F,8,1600.0,-100,261.0,-0.999151260407104,-1.0,-1.0,-1.0,-1.0,-1.0,-0.999151260407104,-0.14033196227277134,-0.6468285522050278,-0.75,0.09090909090909127,-0.6159467083574074,0.14285714285714235,-0.1578947368421053,0.2210526315789472,3.150000000000034,0,0
861371,Do It,0,14,12,3,F,12,1600.0,150,261.0,-0.19777501866141534,-0.9950160701881536,-0.7394429656196329,-0.2115875917930488,-1.0,-0.19733517648612173,-0.19777501866141534,0.06968679011686874,-0.7181478989540644,-0.375,-0.4545454545454546,-0.9666247493457498,-0.7142857142857144,-0.3684210526315792,-0.9157894736842104,3.900000000000034,0,0
861371,Rock Dove,0,14,4,3,F,2,1600.0,-31,79.0,-0.19777501866141534,-0.5645684897699761,-0.348233339511518,0.3806083016601598,0.3333333333333286,-0.31727798555214337,-0.19777501866141534,0.6048111802967424,1.0,-0.125,0.4545454545454546,1.0000000000000004,-0.4285714285714288,0.8947368421052628,-0.43157894736842106,4.899999999999976,0,0
861371,Made Me Shiver,0,14,7,3,F,9,1600.0,-13,71.0,0.6048714342857477,-0.9996728657886784,-0.7340244761632686,0.03954758733411978,-1.0,-0.031025500359843305,0.6048714342857477,0.06968679011686874,-1.0,-1.0,-1.0,-0.6394657240933962,-0.14285714285714324,0.8947368421052628,1.0,5.19999999999996,0,0
