race_id,Horse Name,first_start,num_horses,Num,Age,Gender,Barrier,race_distance,Career ROI,Best Fixed Odds,Dry Track Strike Rate,Wet Track Strike Rate,Average Prize Money,Career Place Strike Rate,Weight,Career Strike Rate,This Condition Strike Rate,This Condition Place Strike Rate,Jockey Last 100 Avg Horse Earnings,Jockey Last 100 Strike Rate,Jockey Last 100 Place Strike Rate,Trainer Last 100 Avg Horse Earnings,Trainer Last 100 Strike Rate,Trainer Last 100 Place Strike Rate,Last Start Margin,Finish Result (Updates after race),win_label,place_label
805503,Tatties,0,8,9,6,M,2,1300.0,-100,26.0,1.0,0.9999999999999998,-0.7676678440633471,-0.9915182467831328,-1.0,1.0,0.9999999999999998,-0.9929188143103008,0.9999999999999998,1.0000000000000004,1.0,-0.6289568287943739,-0.28572106749363424,-0.9540845495854726,0.578125,1.5,0,1
805503,Cover Girl,0,8,3,4,M,7,1300.0,-100,11.0,-0.02215722967741529,-0.0720189307303103,-1.0,-0.9981074006124306,-1.0,-0.5081813554956489,-0.03817970296900475,-0.9969810319112796,-0.11781609195402297,-0.5384615384615383,0.5862068965517242,1.0,0.4285684144472737,-0.1724507297512834,-0.796875,1.799999999999983,0,1
805503,Air Mail,0,8,1,5,M,1,1300.0,-100,34.0,-0.5297454880993601,-0.0720189307303103,-0.8009494832208457,-0.9991931157568548,-1.0,-0.7566890365455493,-0.5537244861579431,-0.9989982694727284,-0.9044540229885056,-0.6923076923076922,-0.0344827586206895,-0.21987768541867825,-0.28572106749363424,0.31607040764508465,-0.140625,2.30000000000004,0,0
805503,Good Nic,0,8,5,4,M,8,1300.0,-100,5.0,-1.0,-1.0,0.9999999999999998,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-0.9999999999999998,0.1609891032414521,-0.28572106749363424,-0.4655634121891041,-0.09375,3.599999999999966,0,0
805503,Zest In Time,0,8,11,5,M,3,1300.0,-100,3.2,-0.02215722967741529,0.9999999999999998,-0.2899825260811237,0.6626947566601988,-1.0,-0.007748339954202654,-0.03817970296900475,0.5333338797492111,-0.3362068965517242,-0.23076923076923064,0.44827586206896575,0.2266134935580928,0.7142842072236368,0.31607040764508465,-0.875,4.400000000000006,0,0
805503,Nouvellokova,0,8,7,4,M,6,1300.0,-100,51.0,-0.5297454880993601,-0.6043677771171634,-0.3273014193246069,-0.14572459071352595,-1.0,-0.8800942988342129,-0.5537244861579431,0.1891959704478794,0.013649425287356244,-0.07692307692307665,0.6551724137931036,-0.5320535234669977,-0.28572106749363424,-0.8563803221061987,-0.078125,4.699999999999988,0,0
805503,Patsy,0,8,8,7,M,4,1300.0,-100,111.0,-0.9069760810680332,-0.0720189307303103,-0.9965612455503332,-1.0,-1.0,-0.9413755384972872,-0.8097364489358986,-1.0,-0.9561781609195402,-0.6153846153846152,-0.10344827586206896,-1.0,-1.0,-1.0,1.0,21.90000000000012,0,0
818220,Tolstoy,0,6,4,8,G,5,1030.0,62,4.4,1.0,-0.9980291682929288,0.017973395736975206,0.5492443915703724,-0.5384615384615401,1.0,0.7541822623176491,0.8391123994349274,1.0,1.0,-0.2857142857142856,1.0,0.5999999999999996,1.0,-1.0,0.0,1,1
818220,Hank's Nephew,0,6,1,9,G,6,1030.0,18,3.3,-0.6906597589437953,-0.036807635012806594,-0.017971994288940252,-0.18994292829066686,1.0,-0.5915201563952355,-0.6909246203568764,0.14540135812826005,0.45033112582781465,0.2857142857142856,1.0,-0.2700617283950617,-0.5999999999999996,-1.0,-0.6176470588235294,0.2999999999999829,0,1
818220,Victor Victor,0,6,6,5,G,3,1030.0,-13,3.3,0.5029212250461654,-1.0,1.0,1.0,-1.0,0.14167078668409205,1.0000000000000004,1.0000000000000004,-1.0,-1.0,-0.9999999999999996,0.5709876543209877,1.0,0.125,-0.7352941176470589,2.19999999999996,0,0
818220,Copper Coast Raida,0,6,5,8,G,1,1030.0,-19,61.0,-0.5955440615577456,-0.5589178864113575,-1.0,-0.4882548916128684,-0.6923076923076934,-0.7549120938371423,-0.5151961436427492,-0.14044335268076624,-0.976348155156102,-1.0,-0.5714285714285712,-0.012345679012345734,1.0,-0.125,0.6764705882352942,3.0999999999999943,0,0
818220,Debeersonus,0,6,2,9,G,4,1030.0,-27,4.2,-1.0,-0.2936395238812509,0.6578013039309685,0.8310750898203993,0.6923076923076934,-1.0000000000000002,-0.9999999999999998,0.8337208150314449,-0.7634815515610216,-0.1428571428571428,0.0,-0.4567901234567899,-1.0,0.25,-0.8823529411764706,3.2999999999999825,0,0
